Idade,Classe Trabalhadora,Educacao,Num Educacao,Ocupacao,Ganho de Capital,Perda de Capital,Horas por Semana,Renda
-9.692307692307692,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-10.0,-2.8395061728395063,-10.0
-0.7692307692307683,-5.0,3.333333333333332,8.666666666666666,-5.714285714285714,-10.0,-1.2672176308539953,4.5679012345679,10.0
0.15384615384615508,-2.5,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,3.333333333333334,10.0
-0.7692307692307683,5.0,-8.666666666666668,0.6666666666666661,-8.571428571428571,-10.0,-10.0,4.5679012345679,-10.0
-1.9999999999999982,-5.0,-3.333333333333334,1.9999999999999982,4.2857142857142865,-10.0,-10.0,-0.37037037037037024,10.0
-1.0769230769230749,-5.0,4.666666666666666,-7.333333333333334,2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-4.46153846153846,-5.0,-0.6666666666666679,3.333333333333332,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
-2.615384615384613,-5.0,-8.666666666666668,0.6666666666666661,-10.0,-10.0,-10.0,1.6049382716049383,-10.0
-5.999999999999998,-5.0,-8.666666666666668,0.6666666666666661,2.8571428571428577,-6.027104136947218,-10.0,-0.37037037037037024,-10.0
-5.999999999999998,-5.0,-10.0,5.999999999999998,-2.8571428571428577,-8.092407671580283,-10.0,-0.37037037037037024,-10.0
-5.384615384615383,2.5,0.6666666666666661,-6.000000000000001,5.7142857142857135,-10.0,-10.0,-0.37037037037037024,-10.0
-0.4615384615384599,-5.0,-8.666666666666668,0.6666666666666661,0.0,-10.0,-10.0,-0.37037037037037024,-10.0
-2.3076923076923066,-5.0,1.9999999999999982,9.999999999999998,-5.714285714285714,-10.0,-10.0,0.8641975308641978,10.0
-6.307692307692307,-5.0,-3.333333333333334,1.9999999999999982,4.2857142857142865,-10.0,-10.0,4.074074074074074,-10.0
-4.153846153846153,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-6.615384615384613,-5.0,-3.333333333333334,1.9999999999999982,-10.0,-10.0,-10.0,-0.37037037037037024,-10.0
1.0769230769230802,-5.0,-8.666666666666668,0.6666666666666661,-10.0,-10.0,-10.0,-0.37037037037037024,10.0
-0.15384615384615152,5.0,-3.333333333333334,1.9999999999999982,-8.571428571428571,-10.0,-10.0,2.098765432098766,10.0
-7.538461538461537,2.5,-3.333333333333334,1.9999999999999982,5.7142857142857135,-10.0,-10.0,-0.37037037037037024,-10.0
-9.384615384615383,-5.0,-3.333333333333334,1.9999999999999982,-5.714285714285714,-10.0,-10.0,-2.3456790123456788,-10.0
-5.692307692307692,-5.0,-10.0,5.999999999999998,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-6.307692307692307,-7.5,-10.0,5.999999999999998,-2.8571428571428577,-10.0,-10.0,7.037037037037036,10.0
-8.153846153846153,-5.0,-3.333333333333334,1.9999999999999982,2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
9.07692307692308,-5.0,-3.333333333333334,1.9999999999999982,-5.714285714285714,-10.0,-10.0,-5.308641975308642,-10.0
-6.923076923076922,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
-2.9230769230769216,-5.0,-2.0000000000000018,4.666666666666666,-10.0,-10.0,-10.0,-0.37037037037037024,-10.0
5.384615384615387,2.5,5.999999999999998,-3.333333333333334,5.7142857142857135,-10.0,-10.0,-9.753086419753085,-10.0
-9.692307692307692,-5.0,-7.333333333333334,-2.0000000000000018,-4.285714285714286,-10.0,-10.0,-4.814814814814815,-10.0
-5.692307692307692,0.0,0.6666666666666661,-6.000000000000001,1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-9.692307692307692,-5.0,-8.666666666666668,0.6666666666666661,-2.8571428571428577,-10.0,-10.0,-2.8395061728395063,-10.0
0.76923076923077,-5.0,-10.0,5.999999999999998,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
-1.0769230769230749,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
2.9230769230769234,-5.0,-8.666666666666668,0.6666666666666661,-2.8571428571428577,-10.0,-10.0,1.6049382716049383,-10.0
-1.6923076923076898,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,1.3678871453479164,-10.0,-0.37037037037037024,10.0
1.0769230769230802,-5.0,-8.666666666666668,0.6666666666666661,-2.8571428571428577,-10.0,-10.0,-1.6049382716049383,-10.0
-0.15384615384615152,0.0,-8.666666666666668,0.6666666666666661,7.142857142857144,-10.0,-10.0,-0.37037037037037024,10.0
-5.076923076923075,-5.0,-6.000000000000001,7.33333333333333,-5.714285714285714,-10.0,-10.0,2.098765432098766,-10.0
-5.999999999999998,-5.0,-4.666666666666668,-4.666666666666668,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-1.9999999999999982,-2.5,1.9999999999999982,9.999999999999998,-5.714285714285714,-10.0,-10.0,2.098765432098766,10.0
2.30769230769231,-5.0,-0.6666666666666679,3.333333333333332,-5.714285714285714,-10.0,-10.0,-0.37037037037037024,-10.0
-3.846153846153845,-5.0,-3.333333333333334,1.9999999999999982,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-6.615384615384613,-5.0,-3.333333333333334,1.9999999999999982,2.8571428571428577,-10.0,-10.0,-4.0740740740740735,-10.0
-5.999999999999998,-5.0,-8.666666666666668,0.6666666666666661,-2.8571428571428577,-10.0,-2.7777777777777777,-1.6049382716049383,-10.0
-4.769230769230768,0.0,-10.0,5.999999999999998,7.142857142857144,-10.0,-10.0,-0.37037037037037024,10.0
-6.307692307692307,0.0,-3.333333333333334,1.9999999999999982,-7.142857142857143,-10.0,-10.0,2.098765432098766,-10.0
-0.4615384615384599,-7.5,1.9999999999999982,9.999999999999998,-5.714285714285714,-10.0,-1.2672176308539953,4.5679012345679,10.0
-3.846153846153845,-5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-10.0,1.6049382716049383,10.0
-0.4615384615384599,-5.0,-2.0000000000000018,4.666666666666666,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,-10.0
-5.384615384615383,-2.5,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
8.153846153846157,-5.0,-6.000000000000001,7.33333333333333,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,10.0
-1.6923076923076898,-5.0,-10.0,5.999999999999998,-8.571428571428571,1.9067998097955314,-10.0,4.5679012345679,10.0
-0.7692307692307683,-7.5,-6.000000000000001,7.33333333333333,-5.714285714285714,-10.0,-10.0,2.098765432098766,-10.0
-9.076923076923077,-5.0,-3.333333333333334,1.9999999999999982,4.2857142857142865,-10.0,-10.0,-0.37037037037037024,-10.0
-6.307692307692307,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-5.384615384615383,5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-3.907116817245205,-10.0,-0.37037037037037024,10.0
-5.999999999999998,-5.0,-7.333333333333334,-2.0000000000000018,-7.142857142857143,-10.0,-10.0,-0.37037037037037024,-10.0
-5.692307692307692,0.0,-8.666666666666668,0.6666666666666661,-10.0,-10.0,-10.0,-0.37037037037037024,-10.0
-2.3076923076923066,-5.0,-8.666666666666668,0.6666666666666661,-7.142857142857143,-10.0,-10.0,-0.37037037037037024,-10.0
-7.846153846153845,-5.0,-10.0,5.999999999999998,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-3.5384615384615365,-5.0,3.333333333333332,8.666666666666666,-5.714285714285714,-10.0,-10.0,-0.37037037037037024,10.0
2.0000000000000036,-7.5,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-1.336088154269973,2.098765432098766,10.0
-6.615384615384613,-5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-6.779204311301315,-10.0,-4.0740740740740735,-10.0
-4.153846153846153,-5.0,-8.666666666666668,0.6666666666666661,2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
1.0769230769230802,-5.0,-4.666666666666668,-4.666666666666668,-7.142857142857143,-10.0,-10.0,2.098765432098766,-10.0
2.0000000000000036,5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-10.0,2.098765432098766,-10.0
-0.15384615384615152,0.0,-0.6666666666666679,3.333333333333332,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,10.0
1.6923076923076934,-5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-10.0,3.580246913580247,-10.0
-8.46153846153846,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-0.12345679012345734,-10.0
-8.769230769230768,-5.0,-3.333333333333334,1.9999999999999982,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
-2.9230769230769216,-5.0,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,4.5679012345679,-10.0
-5.999999999999998,-5.0,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,-10.0
-6.307692307692307,-10.0,-10.0,5.999999999999998,-5.714285714285714,-10.0,-10.0,2.098765432098766,10.0
-9.384615384615383,-5.0,-3.333333333333334,1.9999999999999982,-4.285714285714286,-10.0,-10.0,-1.6049382716049383,-10.0
-0.7692307692307683,-5.0,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,10.0
-9.076923076923077,-5.0,-3.333333333333334,1.9999999999999982,-10.0,-10.0,-2.107438016528926,-3.333333333333333,-10.0
-5.692307692307692,-5.0,-2.0000000000000018,4.666666666666666,-10.0,-10.0,-10.0,-0.37037037037037024,10.0
-4.46153846153846,2.5,-8.666666666666668,0.6666666666666661,5.7142857142857135,-10.0,-10.0,-0.37037037037037024,-10.0
-3.23076923076923,-5.0,-3.333333333333334,1.9999999999999982,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-6.615384615384613,-5.0,-2.0000000000000018,4.666666666666666,-2.8571428571428577,-10.0,-10.0,4.5679012345679,-10.0
-7.846153846153845,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-1.9100091827364558,-0.37037037037037024,-10.0
-3.5384615384615365,-7.5,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-6.524013314312887,-10.0,-1.6049382716049383,-10.0
-3.846153846153845,-5.0,-10.0,5.999999999999998,-2.8571428571428577,-10.0,-10.0,2.098765432098766,-10.0
-1.0769230769230749,-5.0,-2.0000000000000018,4.666666666666666,4.2857142857142865,-10.0,-10.0,-1.3580246913580236,-10.0
-3.5384615384615365,-2.5,-6.000000000000001,7.33333333333333,-5.714285714285714,-10.0,-10.0,-0.37037037037037024,10.0
-1.9999999999999982,-7.5,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,4.5679012345679,-10.0
-6.923076923076922,-5.0,-0.6666666666666679,3.333333333333332,-10.0,-10.0,-10.0,-1.6049382716049383,-10.0
-9.076923076923077,-5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-10.0,-5.308641975308642,-10.0
-0.15384615384615152,-5.0,-3.333333333333334,1.9999999999999982,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,10.0
3.53846153846154,5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-6.923076923076922,-5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-9.384615384615383,-5.0,-3.333333333333334,1.9999999999999982,-4.285714285714286,-10.0,-10.0,-2.8395061728395063,-10.0
-1.3846153846153832,-5.0,-0.6666666666666679,3.333333333333332,-5.714285714285714,-10.0,-2.819100091827365,-0.37037037037037024,10.0
6.30769230769231,-5.0,-3.333333333333334,1.9999999999999982,4.2857142857142865,-10.0,-10.0,-0.37037037037037024,-10.0
-5.692307692307692,-5.0,-8.666666666666668,0.6666666666666661,0.0,-10.0,-10.0,-2.8395061728395063,-10.0
-8.46153846153846,-5.0,-3.333333333333334,1.9999999999999982,-4.285714285714286,-10.0,-10.0,-4.320987654320987,-10.0
-4.153846153846153,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-10.0,-4.320987654320987,-10.0
4.4615384615384635,-5.0,-7.333333333333334,-2.0000000000000018,-1.4285714285714288,-10.0,0.0045913682277323176,-0.37037037037037024,-10.0
-1.9999999999999982,2.5,-3.333333333333334,1.9999999999999982,5.7142857142857135,-10.0,-10.0,-0.37037037037037024,-10.0
-0.7692307692307683,0.0,-3.333333333333334,1.9999999999999982,-10.0,-10.0,-10.0,-0.8641975308641978,-10.0
-4.769230769230768,-5.0,-8.666666666666668,0.6666666666666661,-10.0,-10.0,-10.0,-0.37037037037037024,-10.0
-5.076923076923075,-5.0,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,-10.0
-8.769230769230768,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-1.6049382716049383,-10.0
0.76923076923077,2.5,-8.666666666666668,0.6666666666666661,5.7142857142857135,-10.0,-10.0,0.8641975308641978,10.0
-0.4615384615384599,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,1.1111111111111107,-10.0
-8.153846153846153,-5.0,-10.0,5.999999999999998,-7.142857142857143,-10.0,-10.0,-0.37037037037037024,-10.0
6.615384615384617,-7.5,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-1.6620752984389355,-9.753086419753085,-10.0
-6.307692307692307,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,4.5679012345679,-10.0
-2.3076923076923066,-5.0,-10.0,5.999999999999998,-4.285714285714286,-10.0,-10.0,2.098765432098766,-10.0
5.692307692307693,2.5,7.33333333333333,-8.666666666666668,5.7142857142857135,-10.0,-10.0,-5.308641975308642,-10.0
-7.538461538461537,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
-1.6923076923076898,5.0,-6.000000000000001,7.33333333333333,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,-10.0
-6.615384615384613,-5.0,-8.666666666666668,0.6666666666666661,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,-10.0
-1.3846153846153832,-7.5,-6.000000000000001,7.33333333333333,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,10.0
-4.153846153846153,-5.0,-3.333333333333334,1.9999999999999982,-4.285714285714286,-10.0,-10.0,-0.37037037037037024,-10.0
-3.23076923076923,-2.5,-2.0000000000000018,4.666666666666666,-8.571428571428571,-10.0,-10.0,0.12345679012345734,-10.0
-1.0769230769230749,-10.0,-6.000000000000001,7.33333333333333,7.142857142857144,-10.0,-10.0,-0.37037037037037024,-10.0
-9.692307692307692,-5.0,-7.333333333333334,-2.0000000000000018,-7.142857142857143,-10.0,-10.0,-6.296296296296296,-10.0
5.07692307692308,0.0,-0.6666666666666679,3.333333333333332,-5.714285714285714,-10.0,-10.0,-5.308641975308642,-10.0
-6.923076923076922,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-0.9090909090909101,-0.37037037037037024,-10.0
-6.615384615384613,-10.0,-8.666666666666668,0.6666666666666661,7.142857142857144,-10.0,-10.0,-0.37037037037037024,-10.0
0.46153846153846345,-5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-0.9228650137741052,-0.37037037037037024,10.0
-6.923076923076922,-5.0,-10.0,5.999999999999998,-1.4285714285714288,-10.0,-10.0,2.098765432098766,-10.0
-6.615384615384613,-10.0,-10.0,5.999999999999998,-5.714285714285714,-10.0,-10.0,-0.37037037037037024,10.0
-6.923076923076922,-5.0,-8.666666666666668,0.6666666666666661,-2.8571428571428577,-10.0,-10.0,-4.0740740740740735,-10.0
-8.769230769230768,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-4.769230769230768,-5.0,-8.666666666666668,0.6666666666666661,-7.142857142857143,-10.0,-10.0,-0.37037037037037024,-10.0
-9.692307692307692,-5.0,-8.666666666666668,0.6666666666666661,-4.285714285714286,-10.0,-10.0,-7.28395061728395,-10.0
-5.076923076923075,-5.0,-10.0,5.999999999999998,-5.714285714285714,-10.0,-10.0,5.80246913580247,-10.0
-1.6923076923076898,0.0,-3.333333333333334,1.9999999999999982,-8.571428571428571,-10.0,-10.0,-0.8641975308641978,10.0
-1.9999999999999982,-5.0,-3.333333333333334,1.9999999999999982,-10.0,-10.0,-10.0,-0.37037037037037024,-10.0
-5.999999999999998,-5.0,-3.333333333333334,1.9999999999999982,-1.4285714285714288,-10.0,-10.0,0.8641975308641978,-10.0
-2.9230769230769216,-5.0,0.6666666666666661,-6.000000000000001,2.8571428571428577,-10.0,-10.0,-0.37037037037037024,10.0
-3.846153846153845,-2.5,-3.333333333333334,1.9999999999999982,-10.0,-10.0,-10.0,0.12345679012345734,10.0
-2.615384615384613,-7.5,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,-0.37037037037037024,-10.0
1.0769230769230802,2.5,-10.0,5.999999999999998,5.7142857142857135,-10.0,-10.0,2.098765432098766,-10.0
-5.692307692307692,-5.0,-6.000000000000001,7.33333333333333,-5.714285714285714,-10.0,-10.0,2.098765432098766,-10.0
2.6153846153846168,-10.0,1.9999999999999982,9.999999999999998,-5.714285714285714,-10.0,-10.0,-10.0,10.0
-3.5384615384615365,-5.0,-3.333333333333334,1.9999999999999982,2.8571428571428577,-10.0,-10.0,-3.333333333333333,-10.0
-7.846153846153845,-5.0,-3.333333333333334,1.9999999999999982,2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-2.615384615384613,0.0,-10.0,5.999999999999998,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-0.7692307692307683,-5.0,-3.333333333333334,1.9999999999999982,4.2857142857142865,-10.0,-10.0,0.8641975308641978,-10.0
-2.615384615384613,-2.5,-10.0,5.999999999999998,4.2857142857142865,-10.0,-10.0,-4.320987654320987,-10.0
-8.153846153846153,-5.0,4.666666666666666,-7.333333333333334,0.0,-10.0,-10.0,-0.37037037037037024,-10.0
-4.153846153846153,-5.0,-3.333333333333334,1.9999999999999982,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
-2.9230769230769216,-2.5,-6.000000000000001,7.33333333333333,-8.571428571428571,1.161832303059123,-10.0,3.333333333333334,10.0
-4.46153846153846,-5.0,-6.000000000000001,7.33333333333333,-5.714285714285714,-4.216199080678396,-10.0,-0.37037037037037024,10.0
-7.846153846153845,-7.5,-8.666666666666668,0.6666666666666661,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-7.23076923076923,-5.0,-6.000000000000001,7.33333333333333,-5.714285714285714,-10.0,-1.3865932047750231,-0.37037037037037024,-10.0
-9.384615384615383,2.5,-8.666666666666668,0.6666666666666661,5.7142857142857135,-10.0,-10.0,-0.37037037037037024,-10.0
0.46153846153846345,-5.0,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,2.098765432098766,10.0
-2.3076923076923066,0.0,-3.333333333333334,1.9999999999999982,-5.714285714285714,-10.0,-3.847566574839302,-0.37037037037037024,-10.0
-3.846153846153845,-10.0,-8.666666666666668,0.6666666666666661,-10.0,-10.0,-10.0,-1.6049382716049383,-10.0
-9.692307692307692,-5.0,-7.333333333333334,-2.0000000000000018,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
-4.153846153846153,-5.0,-10.0,5.999999999999998,-4.285714285714286,-4.216199080678396,-10.0,-1.3580246913580236,10.0
-4.46153846153846,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,4.5679012345679,-10.0
2.6153846153846168,5.0,-8.666666666666668,0.6666666666666661,-2.8571428571428577,1.9067998097955314,-10.0,-1.6049382716049383,10.0
-10.0,-5.0,-7.333333333333334,-2.0000000000000018,-2.8571428571428577,-10.0,-10.0,-7.28395061728395,-10.0
-1.6923076923076898,0.0,-8.666666666666668,0.6666666666666661,0.0,-10.0,-10.0,-0.37037037037037024,-10.0
-3.846153846153845,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,10.0
-4.46153846153846,-5.0,-3.333333333333334,1.9999999999999982,-2.8571428571428577,-10.0,-10.0,-0.37037037037037024,-10.0
3.2307692307692335,-5.0,-8.666666666666668,0.6666666666666661,-1.4285714285714288,-10.0,-10.0,-0.37037037037037024,-10.0
1.3846153846153868,5.0,0.6666666666666661,-6.000000000000001,2.8571428571428577,-10.0,-10.0,-0.37037037037037024,10.0
-3.846153846153845,-5.0,-10.0,5.999999999999998,-8.571428571428571,-10.0,-10.0,4.5679012345679,10.0
